id,ownerUsername,timestamp,locationName,caption,type,likesCount,commentsCount,videoViewCount,videoPlayCount,videoDuration,videoUrl,musicInfo/artist_name,musicInfo/audio_id,musicInfo/should_mute_audio,musicInfo/should_mute_audio_reason,musicInfo/song_name,musicInfo/uses_original_audio,isSponsored,isPinned,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,hashtags/17,hashtags/18,hashtags/19,hashtags/20,hashtags/21,hashtags/22,hashtags/23,hashtags/24,hashtags/25,hashtags/26,hashtags/27,hashtags/28,hashtags/29,user_followersCount
3523678425325034236,user24,2024-12-15T15:09:24.000Z,,"This £2 thrift flip turned out so much better than expected! Wait till you see it on! 
Should I style it with jeans or swap to a skirt?? 
thriftflip #sewingproject #diytop #sewing #thrifthaul #diyclothes #sewing",Video,1474.0,39.0,30056.0,47632.0,46.763,https://instagram.fdxb3-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQN5PBwB6xtcBkCi3gDtp8HCxAQGJZJPqZxQC7Be7NmpB5RaojvNPgs8K5p2UTYwVbDIfLSJSefSm8Tp9w0jmQaXc90zWoFLYUC8XQs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=1675602756686698_4256635681&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DRTQzN0QzRTJBMDM2MTExMEQ3Q0FGMzIwMTcwMTBCM192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQcWVCaHpGTWwtYlRHSUVBTTRacTB0bjlZdHlicV9FQUFBRhUCAsgBACgAGAAbABUAACbmiO3Yj7z6QBUCKAJDMywXQEde2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=64f76e7057&ccb=9-4&oh=00_AYC2fiJs8rnXaMKk10pJH8zV9DICf7Il6tsASD8YPJCbSA&oe=67A59807&_nc_sid=10d13b,Lola Young,1167394754280872.0,False,,Messy,False,False,,sewingproject,diytop,sewing,thrifthaul,diyclothes,,,,,,,,,,,,,,,,,,,,,,,,,,46409
3524485683076203911,user24,2024-12-16T17:50:00.000Z,,"Wait till you see her little face… 🥹

Thanks to @caitconquers for the inspo! #colourchangingdress #thriftflip #sewingproject #diydress #sewingforkids 🧡",Video,2554.0,45.0,84549.0,128799.0,33.435,https://instagram.fhkg13-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPGV0W7Xs1D3zbCuj8Er8uIlLNamVGOCnWa9qdZ28sJ-2jFhmAGqB2Hy-JlMqrQ-z0yPSMDiCpP-qI19G7CYP6hD7cUVguNnWeZtTU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1698567600717732_2950326682&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BMDQzMkE4Q0I3MDIxMDQzMzRGOUJDQjZCODE0QjQ4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIQ2ZCUnhGV0hFcUpjWUZBRWlyRWJ1bVpyTlpicV9FQUFBRhUCAsgBACgAGAAbABUAACa63a%2FAvo7lPxUCKAJDMywXQECzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=91ad4265d0&ccb=9-4&oh=00_AYA2Jlf2U5yiJWkLD1tlySFcCYF1NhxXfXn5TBCiqEE_dQ&oe=67A58D80&_nc_sid=10d13b,Hans Zimmer,942262561279290.0,False,,Dream Kitchen,False,False,,colourchangingdress,thriftflip,sewingproject,diydress,sewingforkids,,,,,,,,,,,,,,,,,,,,,,,,,,46409
3532608312215434537,user27,2024-12-27T22:50:01.000Z,"London, United Kingdom","Feeling like you have nothing to wear isn’t a wardrobe issue - it’s a mindset issue. Trends exist only and exclusively to make you feel like what you already own is outdated, so you keep on buying more. 

Sis, your style doesn’t need to be dictated by someone else’s marketing strategy! Instead of chasing what’s ‘in,’ enjoy what you already have 🖤✨

#slowfashion #styleinspiration #sustainablefashion #timelessfashion #capsulewardrobe",Video,824.0,34.0,9540.0,29043.0,5.0,https://instagram.fpoa13-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMPBy4z4XnaYzQUlcoXbQVY7QkEFEN3WWiNBAkrtLE0tRtQKcTEz5sTzLcEuYa7I6ViWPUbOUVBEe0b7Yw2xET6jq2GIhoIA7y-pbE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=566317849611406_2961851145&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82MDRFRDc1QzQ0NkQ3RTBFMURCRThEMzA2N0Q5QTZCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPMV9HQndoNXVCZ21KQURBTjZuSnF2Z2dmUXRicV9FQUFBRhUCAsgBACgAGAAbABUAACaOj%2FmCgK%2FtQBUCKAJDMywXQBQAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=44f415ba10&ccb=9-4&oh=00_AYAI1AjZK3XktEXtiPQRqs1T7ZG_5fJGkyC5ths8cf7FpA&oe=67A5719F&_nc_sid=10d13b,Lola Young,1167394754280872.0,False,,Messy,False,False,,slowfashion,styleinspiration,sustainablefashion,timelessfashion,capsulewardrobe,,,,,,,,,,,,,,,,,,,,,,,,,,92239
3524474531763835828,user27,2024-12-16T17:33:53.000Z,,"Ridiculous really is the operative word here. 🤡 The tired argument that “poor people need fast fashion” just doesn’t hold up anymore. So many privileged folks in my comments are bending over backward to justify their shopping habits, trying to excuse their role in supporting unethical and highly polluting clothing - and it’s deeply worrying. 

Fast fashion is a major driver of climate change and the global clothing industry produces more emissions than international air travel and shipping combined! A lot of this is fueled by online shopping and the endless push for new trends. 

Social media only makes it worse, amplifying the pressure to keep up. One in three young women now consider clothes “old” after being worn just once or twice. Let that sink in… 😔

#sustainablefashion #slowfashion #sustainableliving #timelessfashion #fashionrevolution",Video,39293.0,664.0,521863.0,1000108.0,26.33,https://instagram.fein1-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQM3cQgi63fqVCn4UVNAKXpl3Rh8y76NNix0JI0x6q6oOVaBjgIJGy_2-K0gaft-PfrfV3V_4LC6j7PmmV0M95cGt7GtzSso49LF4Lg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=563058633259805_2598726018&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80RjQ5RUM4RDNBRjExRDNBQjc1NTdEM0FDREU4NDZCQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKeEVCaHlJb1BKZU4xSU1BQmxROTRtVDluQWdicV9FQUFBRhUCAsgBACgAGAAbABUAACasscCavNmGQBUCKAJDMywXQDpN0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=072123121d&ccb=9-4&oh=00_AYAILOgm_nuDllMeMIEYRIJNoLEjEBvdiIMCz7ZY2bKZbQ&oe=67A59162&_nc_sid=10d13b,Cat Burns,1652425092282569.0,False,,teenage dirtbag,False,False,,sustainablefashion,slowfashion,sustainableliving,timelessfashion,fashionrevolution,,,,,,,,,,,,,,,,,,,,,,,,,,92239
3514977949247072004,user27,2024-12-03T15:04:20.000Z,,"Thrilled to announce that I’ve joined the @wolfandbadger Tastemakers! 🖤 My winter edit is live, featuring the most gorgeous pieces from independent and sustainable designers.

This collection is all about thoughtful, timeless and seasonless  fashion - can’t wait to share more 💫 

#SustainableFashion #SlowFashion #ConsciousStyle #WinterOutfits #ShoppingEdit",Video,275.0,26.0,26441.0,658588.0,13.233,https://instagram.fbog10-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNtLfsW9PUfxau2mMKJd1sO7mqYUhVbAaR7Fccrxs7w0H8S1IJLy0RYIQy1l1HTNS0gN5wySX27v3WS6t5o9tfsyH-xIPg0X7rKj1c.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1942718876236870_604956280&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9ENzQwMkUzNTM5RkQ1QzE1MEM0RTg2NkIzRjI1QjVBM192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEeXI5aHMweDFTUFQtWUJBSmlraWhHeVRmSm5ia1lMQUFBRhUCAsgBACgAGAAbABUAACbGntuGpNjQQRUCKAJDMywXQCp3S8an754YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b3edebb4b6&ccb=9-4&oh=00_AYDWKK4zjikS8IMDLpHsMZ0GcYB_5pBZ6XYSnK4Rv78Nhw&oe=67A585D7&_nc_sid=10d13b,Giulio Cercato,1892405704578712.0,False,,Wow,False,False,,SustainableFashion,SlowFashion,ConsciousStyle,WinterOutfits,ShoppingEdit,,,,,,,,,,,,,,,,,,,,,,,,,,92239
3526575199429561067,user27,2024-12-19T15:08:03.000Z,,"You don’t need to buy a new outfit this festive season 🖤 rent, borrow, swap, repeat or buy secondhand… a sustainable sustainable outfit is so much cooler, glamorous and cheaper than all the fast fashion rubbish on your feed!

Dress: rented on @hirestreetuk (use BEATRICE40 for a unique discount)
Boots: secondhand via @vinted 
Bag: vintage street market

Have a jolly susty Christmas babes! 🎄✨🖤 

#SustainableFashion #PrelovedStyle #slowfashion #christmasstyle #festiveoutfit",Video,256.0,28.0,3806.0,10151.0,21.57,https://scontent-vie1-1.cdninstagram.com/o1/v/t16/f2/m86/AQMkOrsKa4Osjlk9zWfA7tv2RP03royJIACAEVlxzlUv7XkXJc9qF9sDWqqM3_98ETbg8WQAcEcn1A2u_GsvL9JFC6FaRFvUwBnxuf4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=1105865641075426_4260810186&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83QzRDQjEzMjFEQTI5QkQ5MzA1MjEwQkNFQTFDMUVCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJck5EeHk4c014ZVUtUURBRzFjTE1PVXJkNGFicV9FQUFBRhUCAsgBACgAGAAbABUAACaO%2Fo%2FEv%2BmeQBUCKAJDMywXQDWIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=bbfee813b2&ccb=9-4&oh=00_AYAcJ7TncVdicfRB3IpsEvMOlS1ERzSah6KXSDZib5BJ3A&oe=67A59299&_nc_sid=10d13b,altego_music,527853033409471.0,False,,1 2 STEP x LOYAL (ALTÉGO MIX),True,False,,SustainableFashion,PrelovedStyle,slowfashion,christmasstyle,festiveoutfit,,,,,,,,,,,,,,,,,,,,,,,,,,92239
3520777353736396910,user27,2024-12-11T15:08:40.000Z,,"What makes an outfit sustainable? 🌱 In this case: an old pair of jeans and sunglasses, a charity shop shirt, and a preloved trench coat via @reliked. Topped off with a scarf made from recycled plastic bottles by @wolfandbadger, plus UK made & charitable feminist mittens from @blackandbeech via @percy.langley, and my trusty @veja volleys. And of course @lush Godess perfume 🤍 

There are so many ways to buy clothes sustainably and at any price point, so there’s really no excuse to still buy fast and unethical fashion ✨

#SustainableFashion #PrelovedStyle #SlowFashion",Video,362.0,63.0,5215.0,11241.0,24.566,https://instagram.flin2-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMU5OMFDRqZRoTBEPlDSzTprz7uunQ4dG1u-HYA_7k5YIT2Z7EGnOs1L_pcEQ9w4CPc4_cXpzDEtAWHGCjeZlmJUxrLhx-eMszGftM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=1282127642978786_2001670863&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84NjREMjQzODZBNTAwNjlDRThGOTQyMEM5OTg0OTM5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDU21BaHdqSHVuWFp4NENBT1RfSGtKR3RuNDhicV9FQUFBRhUCAsgBACgAGAAbABUAACbsm8K8k7KYQBUCKAJDMywXQDiQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=de30b976cf&ccb=9-4&oh=00_AYA49evOrp2gpL1IeZqt-ILu-nwrlGzF80X2mUia4kWUww&oe=67A59A5E&_nc_sid=10d13b,Kendrick Lamar,3712345519018880.0,False,,squabble up,False,False,,SustainableFashion,PrelovedStyle,SlowFashion,,,,,,,,,,,,,,,,,,,,,,,,,,,,92239
3520141849084974910,user27,2024-12-10T18:00:30.000Z,"London, Unιted Kingdom","Closed - I’ve teamed up with two of my absolute favourite independent and sustainable brands to spoil one of you with the ultimate festive season experience! 💫 

We’re treating one lucky winner to: £150 voucher to spend at the amazing @percy.langley a fabulous haircut and indulgent hot towel conditioning treatment in-salon with pro stylist @philipp_haug_london at @hauglondonhaus. Plus a handpicked goodie bag filled with sustainable, luxury products from my most-loved brands!

Here’s how to enter: • Like & Share this post • Follow @percy.langley, @hauglondonhaus, and me @beatriceturner! • Tag a friend in the comments (the more tags, the more chances to win)

Your support this year has meant everything to me, and this giveaway is a way of saying thanks and giving back to you 💖

⏳Giveaway closes Sunday, 15th December. The prize is valid for 6 months, but the winner must be able to attend the appointment in London. Good luck! #sustainablefashionlondon #londongiveaway #sustainablegifts #christmascompetition",Sidecar,116.0,106.0,,,,,,,,,,,False,,sustainablefashionlondon,londongiveaway,sustainablegifts,christmascompetition,,,,,,,,,,,,,,,,,,,,,,,,,,,92239
3515840816162703775,user27,2024-12-04T19:35:07.000Z,,"Looking for thoughtful presents that don’t cost the Earth? I’ve rounded up the best sustainable gift ideas for every budget 🌍✨

Tap the link in bio to read the full guide, completely free on my Substack - packed with even more ideas, links and personal touches to make your gifts unforgettable. Which idea is your fave? Let me know below! 👇

#SustainableGifts #EcoFriendlyLiving #GreenGifting #SustainableFashion #EthicalShopping #UKGiftingIdeas",Sidecar,-1.0,9.0,,,,,,,,,,,False,,SustainableGifts,EcoFriendlyLiving,GreenGifting,SustainableFashion,EthicalShopping,UKGiftingIdeas,,,,,,,,,,,,,,,,,,,,,,,,,92239
3512144383505051722,user31,2024-11-29T17:10:58.000Z,Smoking Monkey Antiques,"There has been a flurry of new followers recently asking about my shop…so here it is. 
I had wanted an antique shop for many years and eight years ago, after retiring from my proper sensible job, I threw caution to the wind and opened Smoking Monkey Antiques in my adopted town of Bury St Edmunds. I wanted to create the kind of shop that was not predictable, somewhere that would always surprise…the kind of shop I enjoy finding when on my travels.
We are lucky to have some very loyal customers as well as many visitors from all over the world. Now it is established I can never imagine it closing so I will continue to work until I physically can’t…hopefully at least another ten years.
Todays outfit
Red flannel petticoat and blue linen pinafore both hand made by me.
Tartan shirt is a recent charity shop find.
The sweater I knit a couple of years ago from thrifted yarn.
@smokingmonkeyantiques #sewover50 #sewover50november24 #supporttheindependents #supportthehighstreet #antiqueshopping #antiqueshop #shopfronts #followyourdreams #followyourdream #sustainableliving #sustainablebusiness #secondhandisnotsecondbest #secondhandshopping #fashiononthesofafriday",Sidecar,3059.0,73.0,,,,,,,,,,,False,,sewover50,sewover50november24,supporttheindependents,supportthehighstreet,antiqueshopping,antiqueshop,shopfronts,followyourdreams,followyourdream,sustainableliving,sustainablebusiness,secondhandisnotsecondbest,secondhandshopping,fashiononthesofafriday,,,,,,,,,,,,,,,,,75432
3497660651117173714,user31,2024-11-09T17:34:23.000Z,,"@slowfashionchallenge Day 9, lace details, so for me today is all about showing your petticoats…or “Charlie’s dead” as people used to shout at me.
As you may have noticed there is generally a petticoat or a pair of embroidered jeans showing under my frocks. I have petticoats in different weights of fabric from fine cotton to flannelette depending on the weather…but they must always have a lace trim.
Today’s petticoat is made from two old heavy cotton pillowcases, I dyed them yellow together with some broderie anglaise lace. Basically the skirt is one pillowcase and the frill is made from the other. I ran elastic through the top, added a bit of feather stitch, a few appropriate words and some narrow ribbon…and you have a winter weight petticoat.
#curtainstocouture #sewover50 #sewiver50november #sustainablefashion #sustainablesewing #slowfashion #upcycledfashion #petticoat #petticoatlove #wearwhatmakesyouhappy #wearwhatyouwant #grannychic #oldladystyle",Sidecar,2932.0,78.0,,,,,,,,,,,False,,curtainstocouture,sewover50,sewiver50november,sustainablefashion,sustainablesewing,slowfashion,upcycledfashion,petticoat,petticoatlove,wearwhatmakesyouhappy,wearwhatyouwant,grannychic,oldladystyle,,,,,,,,,,,,,,,,,,75432
3515026542934631649,user31,2024-12-03T16:37:18.000Z,,"About a month ago I posted with my Christmas frock plans…well it’s finished. My inspiration was a frock I found on Pinterest but being a practical kind of girl I wanted something that can be worn all year round for any occasion.
I wanted fullness without the bulk so I chose this beautiful shaped pattern from @cottonandchalk and cut the skirt into strips then stitched together so you get the layered look without the bulk. I then hand stitched cotton lace onto the seams. I added patch pockets and a little button detail to the front bodice.
Fabric wise, this is all from my stash, the gingham is an old tablecloth, a piece of vintage Laura Ashley cotton left over from a project, and the bindings are an old shirt.
The petticoat is a piece of lace I found in a charity shop many years ago. As it’s cold I wore it over my usual flannel one. 
#sewover50 #sewover50december24 #curtainstocouturechristmas #curtainstocouture #dopaminedressing #wearwhatmakesyouhappy #wearwhatyoulove #wearwhatyouwant #sustainablefashion #sustainablechristmas #slowsewing #slowfashion #ilookmyage #ageismisneverinstyle #grannychic #oldladystyle #christmasfrock #christmastartan",Sidecar,2485.0,106.0,,,,,,,,,,,False,,sewover50,sewover50december24,curtainstocouturechristmas,curtainstocouture,dopaminedressing,wearwhatmakesyouhappy,wearwhatyoulove,wearwhatyouwant,sustainablefashion,sustainablechristmas,slowsewing,slowfashion,ilookmyage,ageismisneverinstyle,grannychic,oldladystyle,christmasfrock,christmastartan,,,,,,,,,,,,,75432
3517738781294963171,user31,2024-12-07T10:26:02.000Z,,"Today seemed an appropriate day to talk about rainwear again. I am now in the shop and I can confirm this mac really does keep you dry all over.
A few years ago I decided I needed a really nice big raincoat and the only one I could find that I liked was £600. 
I was lucky to find some deadstock red waxed cotton on EBay for very little money and I used this vintage Style 2410 pattern. I deliberately made it very roomy to accommodate winter layers.
I was very nervous about using waxed cotton but I took my time and it was nowhere near as tricky as I thought it would be.
I recently washed it using a special solution I found in Seasalt and it cleaned well and it retained its waterproof qualities.
I am not expecting many customers today so I have brought my Christmas cards to write.
#sewover50 #sewover50december24 #imakemyclothes #dopaminedressing #wearwhatmakesyouhappy #wearwhatmakesyoufeelgood #makeamac #ilookmyage #sustainablefashion #sustainablesewing #ageismisneverinstyle #oldladystyle",Sidecar,2797.0,76.0,,,,,,,,,,,False,,sewover50,sewover50december24,imakemyclothes,dopaminedressing,wearwhatmakesyouhappy,wearwhatmakesyoufeelgood,makeamac,ilookmyage,sustainablefashion,sustainablesewing,ageismisneverinstyle,oldladystyle,,,,,,,,,,,,,,,,,,,75432
3503394419631150309,user31,2024-11-17T15:26:21.000Z,,"The weather is now turning chillier so I made another waistcoat, this time from a piece of vintage needlecord that I think was perhaps Laura Ashley. I lined it with an old flannelette sheet and the binding is cut from an old cotton shirt. This is the second one I’ve made from a pattern a friend gave me and there will definitely be more, they are such a cosy extra layer.
The coat dress is from the Japanese sewing book Stylish Wraps, made from several old cafe tablecloths.
The slacks I made recently from a brown corduroy remnant, the pattern is from Lotta Jansdotta Everyday Style. This is not a glamorous pattern but if you want a comfortable pair of slacks it’s ideal.
#curtainstocouture #sewover50 #sewover50november24 #sewoverageism #sustainablefashion #sustainablesewing #slowfashion #imakemyclothes #japanesesewingbooks #reusereducerecycle #ilookmyage #kawaii #oldladystyle #grannycore",Sidecar,2290.0,55.0,,,,,,,,,,,False,,curtainstocouture,sewover50,sewover50november24,sewoverageism,sustainablefashion,sustainablesewing,slowfashion,imakemyclothes,japanesesewingbooks,reusereducerecycle,ilookmyage,kawaii,oldladystyle,grannycore,,,,,,,,,,,,,,,,,75432
3496928444639562153,user31,2024-11-08T17:19:37.000Z,,"@slowfashionchallenge Day 8 Fabric Focus
I love fabric and my sewing really is fabric led. As I very seldom buy new fabric I can’t be fussy about the sizes of the pieces I buy so I have developed ways of squeezing pinafores out of the smallest of pieces. I mainly buy old curtains, bed linen or old remnants. These I find in charity shops, vintage fairs and I have a friend called @justjillrosalind if you know you know. 
However you are often left with lots of small pieces and as they are far too pretty to waste the answer has to be a patchwork frock. Some of the pieces in this frock I have had for many years. The bodice was made from a linen frock that no longer fit.
As you can see it is an all weather pinafore, the left hand picture was taken today at Petworth and the warmer looking one was taken over the summer. The second picture shows all three of my patchwork frocks…I haven’t ruled out another one.
#curtainstocouture #sewover50 #sewover50november24 #slowfashionchallengenov24 #sustainablefashion #sustainablesewing #slowfashionmovement #slowfashion #patchworkdress #patchworkfrock #wearwhatmakesyouhappy #donttellmehowtodress #oldladystyle #grannycore #ilookmyage",Sidecar,2261.0,56.0,,,,,,,,,,,False,,curtainstocouture,sewover50,sewover50november24,slowfashionchallengenov24,sustainablefashion,sustainablesewing,slowfashionmovement,slowfashion,patchworkdress,patchworkfrock,wearwhatmakesyouhappy,donttellmehowtodress,oldladystyle,grannycore,ilookmyage,,,,,,,,,,,,,,,,75432
3499795691632382821,user31,2024-11-12T16:16:19.000Z,,"@slowfashionchallenge Day 12, Shopping Advice
As you know I make most of my clothes from old fabrics, often from existing garments I find in charity shops. 
When I am in charity shops or vintage markets I tend to look at the fabrics rather than the actual garments. An example of this is my green needlecord jacket. I fell in love with the soft green fabric but was not keen on the style of the tunic.
The answer was to cut down the front, shorten just below the pockets and use the excess to create the front bands…and you end up with a jacket that has already had several outings.
Another bit of advice is don’t go charity shopping for specific things, keep an open mind and you never know what treasures you might find. Everyone is a winner…you have something lovely, the charity gets much needed funds and you have saved something from landfill.
#slowfashionchallengenov24 #curtainstocouture #sewover50 #sewover50november24 #upcycledfashion #upcycledclothing #secondhandisnotsecondbest #sustainablefashion #sustainablesewing #sustainablestyle #dopaminedressing #dopaminestyle #ageismisneverinstyle #ilookmyage #grannychic #oldladystyle #kawaii",Sidecar,3286.0,52.0,,,,,,,,,,,False,,slowfashionchallengenov24,curtainstocouture,sewover50,sewover50november24,upcycledfashion,upcycledclothing,secondhandisnotsecondbest,sustainablefashion,sustainablesewing,sustainablestyle,dopaminedressing,dopaminestyle,ageismisneverinstyle,ilookmyage,grannychic,oldladystyle,kawaii,,,,,,,,,,,,,,75432
3522000230221473601,user31,2024-12-13T07:32:46.000Z,,"This is a simple pinafore I made earlier this year and as you can see it really is a frock for all seasons. It is made from an old gingham tablecloth and a couple of remnants from my stash. It is one of those frocks I just made up as I went along.
One of the reasons I make pinafores is because they are so easy to adapt to any weather. In the summer you just add a tee shirt and cotton petticoat and in the winter a sweater and flannel petticoat keep out the chills.
As you probably guessed the middle picture was yesterday morning. Yesterday I teamed it with a thrifted black cashmere polo neck sweater, red flannel petticoat, secondhand tweed jacket and the shawl I knit several years ago…and of course a red beret.
I think red is just one of those colours that feels good  in any weather, and I think it is particularly good on cold dull days.
#sewover50 #sewover50december24 #ageismisneverinstyle #sustainablefashion #sustainablesewing #dopaminedressing #wearwhatmakesyouhappy #curtainstocouture slow fashion #kawaii #grannychicstyle",Sidecar,2892.0,85.0,,,,,,,,,,,False,,sewover50,sewover50december24,ageismisneverinstyle,sustainablefashion,sustainablesewing,dopaminedressing,wearwhatmakesyouhappy,curtainstocouture,kawaii,grannychicstyle,,,,,,,,,,,,,,,,,,,,,75432
3501278974878941111,user31,2024-11-14T17:23:20.000Z,,"@slowfashionchallenge Day 14, sustainable quote.
OK, so you might be wondering why this concept would affect sustainability. 
Particularly since the rise of social media which can really play on our insecurities, we are continually being told we would be happier if we looked different or wore different clothes. As a result of this we spend a lot of money on beauty products, treatments and fashionable clothes, and this is an ongoing thing producing a lot of waste and pollution. The sad thing is this will not result in happiness just depleted bank accounts. 
The sustainable way forward is to accept yourself, develop your own style and look, don’t be a poor imitation of someone else…just be yourself.
Self love and self acceptance is definitely the way forward. I so wished I’d learned this lesson earlier in my life.
A huge thank you to the organisers of the Slow Fashion Challenge, I’ve learnt stuff, met new people and had fun.
I knit the cardigan from a bag of thrifted yarn…and it’s so cosy.
I made the frock many years ago from vintage Laura Ashley fabric. 
Petticoat is made from red flannelette 
#slowfashionchallengenov24 #curtainstocouture #sewover50 #sewover50november24 #sustainablefashion #sustainablesewing #handknitted #knittedcardigan #slowfashion #wearwhatmakesyoufeelgood #wearwhatmakesyouhappy #grannychic #oldladystyle #kawaii #ilookmyage #imakemyclothes",Image,2977.0,62.0,,,,,,,,,,,False,,slowfashionchallengenov24,curtainstocouture,sewover50,sewover50november24,sustainablefashion,sustainablesewing,handknitted,knittedcardigan,slowfashion,wearwhatmakesyoufeelgood,wearwhatmakesyouhappy,grannychic,oldladystyle,kawaii,ilookmyage,imakemyclothes,,,,,,,,,,,,,,,75432
